"nome_munic";"codigo_ibge";"dia";"mes";"datahora";"casos";"casos_novos";"casos_pc";"casos_mm7d";"obitos";"obitos_novos";"obitos_pc";"obitos_mm7d";"letalidade";"nome_ra";"cod_ra";"nome_drs";"cod_drs";"pop";"pop_60";"area";"map_leg";"map_leg_s";"latitude";"longitude";"semana_epidem"
"Barueri";3505708;22;3;2020-03-22;1;0;0,378229131207686;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;"<10";"7";-23,5057;-46,879;13
"Campinas";3509502;22;3;2020-03-22;1;0;0,0850701105315946;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;"<10";"7";-22,9053;-47,0659;13
"Carapicuíba";3510609;22;3;2020-03-22;2;0;0,506844940927222;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<10";"7";-23,5235;-46,8407;13
"Cotia";3513009;22;3;2020-03-22;2;0;0,808329022245215;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<10";"7";-23,6022;-46,919;13
"Ferraz de Vasconcelos";3515707;22;3;2020-03-22;1;0;0,51803540253941;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<10";"7";-23,5411;-46,371;13
"Guarulhos";3518800;22;3;2020-03-22;1;0;0,0740041812362398;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;1351275;162662;31868;"<10";"7";-23,4538;-46,5333;13
"Hortolândia";3519071;22;3;2020-03-22;1;0;0,434276582069588;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;230268;26129;6242;"<10";"7";-22,8529;-47,2143;13
"Jaguariúna";3524709;22;3;2020-03-22;1;0;1,82322053675613;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;54848;7339;14139;"<10";"7";-22,7037;-46,9851;13
"Mauá";3529401;22;3;2020-03-22;1;0;0,217328940391018;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;460132;57797;6191;"<10";"7";-23,6677;-46,4613;13
"Mogi das Cruzes";3530607;22;3;2020-03-22;1;0;0,230997562975711;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;432905;60748;71254;"<10";"7";-23,5208;-46,1854;13
"Osasco";3534401;22;3;2020-03-22;1;0;0,146850641149899;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;680964;93147;6495;"<10";"7";-23,5324;-46,7916;13
"Santana de Parnaíba";3547304;22;3;2020-03-22;2;0;1,44789042365274;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;138132;16604;17995;"<10";"7";-23,4439;-46,9178;13
"Santo André";3547809;22;3;2020-03-22;3;0;0,432359515584399;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;693867;123293;17578;"<10";"7";-23,6737;-46,5432;13
"São Bernardo do Campo";3548708;22;3;2020-03-22;4;0;0,492558669894568;0,571428571428571;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;"<10";"7";-23,6914;-46,5646;13
"São Caetano do Sul";3548807;22;3;2020-03-22;4;0;2,64473301420222;0,571428571428571;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<10";"7";-23,6229;-46,5548;13
"São José do Rio Preto";3549805;22;3;2020-03-22;1;0;0,223252158848376;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<10";"7";-20,8113;-49,3758;13
"São José dos Campos";3549904;22;3;2020-03-22;1;0;0,140715453652551;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<10";"7";-23,1896;-45,8841;13
"São Paulo";3550308;22;3;2020-03-22;306;0;2,57800139178376;34,8571428571429;9;0;0,0758235703465811;1,28571428571429;0,0294117647058824;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;13
"Suzano";3552502;22;3;2020-03-22;1;0;0,34364024989519;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<10";"7";-23,5448;-46,3112;13
"Taubaté";3554102;22;3;2020-03-22;1;0;0,325350320958092;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<10";"7";-23,0104;-45,5593;13
"Barueri";3505708;23;3;2020-03-23;1;0;0,378229131207686;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;"<10";"7";-23,5057;-46,879;13
"Campinas";3509502;23;3;2020-03-23;1;0;0,0850701105315946;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;"<10";"7";-22,9053;-47,0659;13
"Carapicuíba";3510609;23;3;2020-03-23;2;0;0,506844940927222;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<10";"7";-23,5235;-46,8407;13
"Cotia";3513009;23;3;2020-03-23;2;0;0,808329022245215;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<10";"7";-23,6022;-46,919;13
"Ferraz de Vasconcelos";3515707;23;3;2020-03-23;1;0;0,51803540253941;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<10";"7";-23,5411;-46,371;13
"Guarulhos";3518800;23;3;2020-03-23;1;0;0,0740041812362398;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;1351275;162662;31868;"<10";"7";-23,4538;-46,5333;13
"Hortolândia";3519071;23;3;2020-03-23;1;0;0,434276582069588;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;230268;26129;6242;"<10";"7";-22,8529;-47,2143;13
"Jaguariúna";3524709;23;3;2020-03-23;1;0;1,82322053675613;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;54848;7339;14139;"<10";"7";-22,7037;-46,9851;13
"Mauá";3529401;23;3;2020-03-23;1;0;0,217328940391018;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;460132;57797;6191;"<10";"7";-23,6677;-46,4613;13
"Mogi das Cruzes";3530607;23;3;2020-03-23;1;0;0,230997562975711;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;432905;60748;71254;"<10";"7";-23,5208;-46,1854;13
"Osasco";3534401;23;3;2020-03-23;1;0;0,146850641149899;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;680964;93147;6495;"<10";"7";-23,5324;-46,7916;13
"Santana de Parnaíba";3547304;23;3;2020-03-23;2;0;1,44789042365274;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;138132;16604;17995;"<10";"7";-23,4439;-46,9178;13
"Santo André";3547809;23;3;2020-03-23;3;0;0,432359515584399;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;693867;123293;17578;"<10";"7";-23,6737;-46,5432;13
"São Bernardo do Campo";3548708;23;3;2020-03-23;4;0;0,492558669894568;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;"<10";"7";-23,6914;-46,5646;13
"São Caetano do Sul";3548807;23;3;2020-03-23;4;0;2,64473301420222;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<10";"7";-23,6229;-46,5548;13
"São José do Rio Preto";3549805;23;3;2020-03-23;1;0;0,223252158848376;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<10";"7";-20,8113;-49,3758;13
"São José dos Campos";3549904;23;3;2020-03-23;1;0;0,140715453652551;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<10";"7";-23,1896;-45,8841;13
"São Paulo";3550308;23;3;2020-03-23;306;0;2,57800139178376;23;9;0;0,0758235703465811;1,28571428571429;0,0294117647058824;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;13
"Suzano";3552502;23;3;2020-03-23;1;0;0,34364024989519;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<10";"7";-23,5448;-46,3112;13
"Taubaté";3554102;23;3;2020-03-23;1;0;0,325350320958092;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<10";"7";-23,0104;-45,5593;13
"Barueri";3505708;24;3;2020-03-24;1;0;0,378229131207686;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;"<10";"7";-23,5057;-46,879;13
"Campinas";3509502;24;3;2020-03-24;1;0;0,0850701105315946;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;"<10";"7";-22,9053;-47,0659;13
"Carapicuíba";3510609;24;3;2020-03-24;2;0;0,506844940927222;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<10";"7";-23,5235;-46,8407;13
"Cotia";3513009;24;3;2020-03-24;2;0;0,808329022245215;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<10";"7";-23,6022;-46,919;13
"Ferraz de Vasconcelos";3515707;24;3;2020-03-24;1;0;0,51803540253941;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<10";"7";-23,5411;-46,371;13
"Guarulhos";3518800;24;3;2020-03-24;1;0;0,0740041812362398;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;1351275;162662;31868;"<10";"7";-23,4538;-46,5333;13
"Hortolândia";3519071;24;3;2020-03-24;1;0;0,434276582069588;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;230268;26129;6242;"<10";"7";-22,8529;-47,2143;13
"Jaguariúna";3524709;24;3;2020-03-24;1;0;1,82322053675613;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;54848;7339;14139;"<10";"7";-22,7037;-46,9851;13
"Mauá";3529401;24;3;2020-03-24;1;0;0,217328940391018;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;460132;57797;6191;"<10";"7";-23,6677;-46,4613;13
"Mogi das Cruzes";3530607;24;3;2020-03-24;1;0;0,230997562975711;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;432905;60748;71254;"<10";"7";-23,5208;-46,1854;13
"Osasco";3534401;24;3;2020-03-24;1;0;0,146850641149899;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;680964;93147;6495;"<10";"7";-23,5324;-46,7916;13
"Santana de Parnaíba";3547304;24;3;2020-03-24;2;0;1,44789042365274;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;138132;16604;17995;"<10";"7";-23,4439;-46,9178;13
"Santo André";3547809;24;3;2020-03-24;3;0;0,432359515584399;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;693867;123293;17578;"<10";"7";-23,6737;-46,5432;13
"São Bernardo do Campo";3548708;24;3;2020-03-24;4;0;0,492558669894568;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;"<10";"7";-23,6914;-46,5646;13
"São Caetano do Sul";3548807;24;3;2020-03-24;4;0;2,64473301420222;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<10";"7";-23,6229;-46,5548;13
"São José do Rio Preto";3549805;24;3;2020-03-24;1;0;0,223252158848376;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<10";"7";-20,8113;-49,3758;13
"São José dos Campos";3549904;24;3;2020-03-24;1;0;0,140715453652551;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<10";"7";-23,1896;-45,8841;13
"São Paulo";3550308;24;3;2020-03-24;306;0;2,57800139178376;21,4285714285714;9;0;0,0758235703465811;1,14285714285714;0,0294117647058824;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;13
"Suzano";3552502;24;3;2020-03-24;1;0;0,34364024989519;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<10";"7";-23,5448;-46,3112;13
"Taubaté";3554102;24;3;2020-03-24;1;0;0,325350320958092;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<10";"7";-23,0104;-45,5593;13
"Barueri";3505708;25;3;2020-03-25;1;0;0,378229131207686;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;"<10";"7";-23,5057;-46,879;13
"Caieiras";3509007;25;3;2020-03-25;1;1;0,993917226573371;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;100612;12059;9764;"<10";"7";-23,3607;-46,7397;13
"Campinas";3509502;25;3;2020-03-25;4;3;0,340280442126378;0,428571428571429;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;"<10";"7";-22,9053;-47,0659;13
"Carapicuíba";3510609;25;3;2020-03-25;2;0;0,506844940927222;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<10";"7";-23,5235;-46,8407;13
"Cotia";3513009;25;3;2020-03-25;4;2;1,61665804449043;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<10";"7";-23,6022;-46,919;13
"Embu das Artes";3515004;25;3;2020-03-25;1;1;0,369289855607666;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;270790;29639;704;"<10";"7";-23,6437;-46,8579;13
"Ferraz de Vasconcelos";3515707;25;3;2020-03-25;1;0;0,51803540253941;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<10";"7";-23,5411;-46,371;13
"Guarulhos";3518800;25;3;2020-03-25;5;4;0,370020906181199;0,571428571428571;1;1;0,0740041812362398;0,142857142857143;0,2;"RM de São Paulo";10;"Grande São Paulo";10;1351275;162662;31868;"<10";"7";-23,4538;-46,5333;13
"Hortolândia";3519071;25;3;2020-03-25;1;0;0,434276582069588;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;230268;26129;6242;"<10";"7";-22,8529;-47,2143;13
"Jaguariúna";3524709;25;3;2020-03-25;1;0;1,82322053675613;0;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;54848;7339;14139;"<10";"7";-22,7037;-46,9851;13
"Jundiaí";3525904;25;3;2020-03-25;1;1;0,245690587102227;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;407016;69839;43121;"<10";"7";-23,1852;-46,8974;13
"Mauá";3529401;25;3;2020-03-25;2;1;0,434657880782036;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;460132;57797;6191;"<10";"7";-23,6677;-46,4613;13
"Mogi das Cruzes";3530607;25;3;2020-03-25;4;3;0,923990251902842;0,571428571428571;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;432905;60748;71254;"<10";"7";-23,5208;-46,1854;13
"Osasco";3534401;25;3;2020-03-25;3;2;0,440551923449698;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;680964;93147;6495;"<10";"7";-23,5324;-46,7916;13
"Poá";3539806;25;3;2020-03-25;1;1;0,865516107254756;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;115538;15261;1726;"<10";"7";-23,5333;-46,3473;13
"Ribeirão Pires";3543303;25;3;2020-03-25;1;1;0,840562167977944;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;118968;19424;9908;"<10";"7";-23,7067;-46,4058;13
"Santana de Parnaíba";3547304;25;3;2020-03-25;4;2;2,89578084730548;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;138132;16604;17995;"<10";"7";-23,4439;-46,9178;13
"Santo André";3547809;25;3;2020-03-25;10;7;1,44119838528133;1,14285714285714;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;693867;123293;17578;"<25";"6";-23,6737;-46,5432;13
"São Bernardo do Campo";3548708;25;3;2020-03-25;13;9;1,60081567715735;1,42857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;"<25";"6";-23,6914;-46,5646;13
"São Caetano do Sul";3548807;25;3;2020-03-25;16;12;10,5789320568089;2,14285714285714;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<25";"6";-23,6229;-46,5548;13
"São José do Rio Preto";3549805;25;3;2020-03-25;1;0;0,223252158848376;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<10";"7";-20,8113;-49,3758;13
"São José dos Campos";3549904;25;3;2020-03-25;2;1;0,281430907305102;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<10";"7";-23,1896;-45,8841;13
"São Paulo";3550308;25;3;2020-03-25;722;416;6,08273531002573;72,5714285714286;44;35;0,370693010583285;5,85714285714286;0,0609418282548476;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;13
"São Sebastião";3550704;25;3;2020-03-25;2;2;2,29528891949274;0,285714285714286;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;87135;10052;4024;"<10";"7";-23,7951;-45,4143;13
"Suzano";3552502;25;3;2020-03-25;1;0;0,34364024989519;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<10";"7";-23,5448;-46,3112;13
"Taboão da Serra";3552809;25;3;2020-03-25;1;1;0,35227268724174;0,142857142857143;1;1;0,35227268724174;0,142857142857143;1;"RM de São Paulo";10;"Grande São Paulo";10;283871;32713;2039;"<10";"7";-23,6019;-46,7526;13
"Taubaté";3554102;25;3;2020-03-25;1;0;0,325350320958092;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<10";"7";-23,0104;-45,5593;13
"Valinhos";3556206;25;3;2020-03-25;1;1;0,801654615125619;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;124742;20141;14854;"<10";"7";-22,9698;-46,9974;13
"Arujá";3503901;26;3;2020-03-26;1;1;1,11428062043145;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;89744;10776;9617;"<10";"7";-23,3965;-46,32;13
"Barueri";3505708;26;3;2020-03-26;3;2;1,13468739362306;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;"<10";"7";-23,5057;-46,879;13
"Caieiras";3509007;26;3;2020-03-26;2;1;1,98783445314674;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;100612;12059;9764;"<10";"7";-23,3607;-46,7397;13
"Campinas";3509502;26;3;2020-03-26;4;0;0,340280442126378;0,428571428571429;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;"<10";"7";-22,9053;-47,0659;13
"Carapicuíba";3510609;26;3;2020-03-26;2;0;0,506844940927222;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<10";"7";-23,5235;-46,8407;13
"Cotia";3513009;26;3;2020-03-26;5;1;2,02082255561304;0,428571428571429;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<10";"7";-23,6022;-46,919;13
"Embu das Artes";3515004;26;3;2020-03-26;1;0;0,369289855607666;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;270790;29639;704;"<10";"7";-23,6437;-46,8579;13
"Ferraz de Vasconcelos";3515707;26;3;2020-03-26;1;0;0,51803540253941;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<10";"7";-23,5411;-46,371;13
"Guarulhos";3518800;26;3;2020-03-26;9;4;0,666037631126159;1,14285714285714;1;0;0,0740041812362398;0,142857142857143;0,111111111111111;"RM de São Paulo";10;"Grande São Paulo";10;1351275;162662;31868;"<10";"7";-23,4538;-46,5333;13
"Hortolândia";3519071;26;3;2020-03-26;1;0;0,434276582069588;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;230268;26129;6242;"<10";"7";-22,8529;-47,2143;13
"Jaguariúna";3524709;26;3;2020-03-26;1;0;1,82322053675613;0;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;54848;7339;14139;"<10";"7";-22,7037;-46,9851;13
"Jundiaí";3525904;26;3;2020-03-26;2;1;0,491381174204454;0,285714285714286;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;407016;69839;43121;"<10";"7";-23,1852;-46,8974;13
"Mairiporã";3528502;26;3;2020-03-26;1;1;1,01397254162357;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;98622;13203;3207;"<10";"7";-23,3171;-46,5897;13
"Mauá";3529401;26;3;2020-03-26;2;0;0,434657880782036;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;460132;57797;6191;"<10";"7";-23,6677;-46,4613;13
"Mogi das Cruzes";3530607;26;3;2020-03-26;7;3;1,61698294082997;1;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;432905;60748;71254;"<10";"7";-23,5208;-46,1854;13
"Osasco";3534401;26;3;2020-03-26;3;0;0,440551923449698;0,285714285714286;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;680964;93147;6495;"<10";"7";-23,5324;-46,7916;13
"Poá";3539806;26;3;2020-03-26;1;0;0,865516107254756;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;115538;15261;1726;"<10";"7";-23,5333;-46,3473;13
"Ribeirão Pires";3543303;26;3;2020-03-26;1;0;0,840562167977944;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;118968;19424;9908;"<10";"7";-23,7067;-46,4058;13
"Ribeirão Preto";3543402;26;3;2020-03-26;1;1;0,146246510192651;0,142857142857143;1;1;0,146246510192651;0,142857142857143;1;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;683777;110330;65092;"<10";"7";-21,1699;-47,8099;13
"Santana de Parnaíba";3547304;26;3;2020-03-26;6;2;4,34367127095821;0,714285714285714;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;138132;16604;17995;"<10";"7";-23,4439;-46,9178;13
"Santo André";3547809;26;3;2020-03-26;16;6;2,30591741645013;2;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;693867;123293;17578;"<25";"6";-23,6737;-46,5432;13
"São Bernardo do Campo";3548708;26;3;2020-03-26;13;0;1,60081567715735;1,42857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;"<25";"6";-23,6914;-46,5646;13
"São Caetano do Sul";3548807;26;3;2020-03-26;16;0;10,5789320568089;2,14285714285714;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<25";"6";-23,6229;-46,5548;13
"São José do Rio Preto";3549805;26;3;2020-03-26;1;0;0,223252158848376;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<10";"7";-20,8113;-49,3758;13
"São José dos Campos";3549904;26;3;2020-03-26;2;0;0,281430907305102;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<10";"7";-23,1896;-45,8841;13
"São Paulo";3550308;26;3;2020-03-26;899;177;7,57393219350849;91,4285714285714;53;9;0,446516580929867;6,85714285714286;0,0589543937708565;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;13
"São Sebastião";3550704;26;3;2020-03-26;2;0;2,29528891949274;0,285714285714286;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;87135;10052;4024;"<10";"7";-23,7951;-45,4143;13
"Suzano";3552502;26;3;2020-03-26;1;0;0,34364024989519;0;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<10";"7";-23,5448;-46,3112;13
